Duration,D1-Age,D2-Gender,D3-Tribe,D4-Race,D5-Education,D6-Income,EFL,Q1,Q2,Q3,Q4,FQ1,FQ2,FQ3,ComQ1,ComQ2,ComQ3,Label_SubjectiveLit,Text_SubjectiveLit,ATQ_1,ATQ_2,ATQ_3,ATQ_4,ATQ_5,ATQ_6,ATQ_7,ATQ_8,TWB_1,TWB_2,TWB_3,TWB_4,TWB_5,TWB_6,TWB_7,TWB_8,TWB_9,TWB_10,RA1_1,RA1_2,RA1_3,RA1_4,RA1_5,RA1_6,RA1_7,RA1_8,RA1_9,RA1_10,STAI_1,STAI_2,STAI_3,STAI_4,STAI_5,STAI_6,STAI_7,BSCS_1,BSCS_2,BSCS_3,BSCS_4,REI_1,REI_2,REI_3,REI_4,REI_5,REI_6,REI_7,REI_8,REI_9,REI_10,FIPI_1,FIPI_2,FIPI_3,FIPI_4,FIPI_5,BMC1_1,BMC1_2,BMC1_3,BMC1_4,BMC1_5,Label_TrustPhys,Text_TrustPhys,Emo1_5,Emo1_6,Emo1_7,Emo1_8,Emo1_9,Emo1_10,Emo1_11,Emo1_12,Label_Anxiety,Text_Anxiety,HC_1,HC_2,HC_3,HC_4,HC_5,Rx2,Validity,MN1,MN2,MN3,MN4,MN5,MN6,MN7,MN8,GHNT1,GHNT2,GHNT3,GHNT4,GHNT5,GHNT6,Label_Numeracy,Text_Numeracy,Dmed_7,Dmed_8,Dmed_1,Dmed_2,Dmed_3,Dmed_9,Dmed_10,Dmed_5,Dmed_6,,,,
50,27,Male,Luo,Black,College graduate,"Less than 2,580,000 KES",Yes,3,4,3,5,3,3,3,1,1,2,0.761904762,Ninapata ujumbe kirahisi kutoka kwa dagitarii wa kibinafsi ambaye nashiriki kupata ujumbe kuhusiana na afya yangu na kile kinanikumba naweza muuliza,1,2,2,2,2,5,2,2,4,4,5,4,3,4,4,3,4,4,3,2,3,3,2,3,2,3,3,3,2,2,2,2,2,2,2,4,5,4,4,3,3,3,3,3,3,4,2,3,4,5,5,6,6,5,3,4,4,3,5,0.76,"Ninamwamini dagitarii wangu sababu Kila wakati nimemtembelea, anawacha shuguli yake ya kibinafsi kumpa msaada Mimi",4,4,4,6,5,5,4,5,0.690476191,Kile kinachonifanya uwe na wasiwasi wakati dagitarii wangu wa kawaida hayuko na Kuna muuguza hapo nitakuwa na wasiwasi,5,5,4,5,5,3,5,2,3,4,4,4,1,1,3,2,20%,80,5,30%,200,0.545454545,Kitu cha kwanza kilichoonyesha ujuzi wangu wa afya ni kwamba nilimpa mtoto huduma ya kwanza baada ya kuanguka.,"6'6""",65,0,Yes,1,3-4hours,5,1-2 days,2,,,,
34,30,Male,Kamba,Black,Some college,"Less than 2,580,000 KES",Yes,2,4,4,1,3,4,3,1,2,2,0.706349206,Kwa kiwango cha juu. Misingi njema ya afya na taarifa zake nazielewa kwa kina. Maamuzi ya Afya pia naweza kuyafanya mwenyewe,1,1,1,1,1,1,1,1,5,5,5,5,5,5,5,5,5,5,5,1,3,1,5,5,5,1,5,5,3,1,1,2,4,1,1,5,5,5,5,3,5,5,5,4,5,3,5,4,5,7,5,7,7,7,4,4,5,3,5,0.76,Siwaamini dagitarii kwa maana anatofautiana kihisia na dagitarii mwengine. Mara ugojwa anaosingizia upo hapo,1,1,1,2,4,1,1,1,0.238095238,Hofu na wasiwasi kwa dagitarii ni kutofautiana kimaarifa kwa Madagitarii. Moja atasema hili mwengine atasema vengine,5,5,5,5,5,5,5,3,2,3,3,3,3,3,3,1,75%,60,22.5,40%,200,0.181818182,Kabla sijatumia dawa lazima nifanye utafiti juu yake na kuangalia madhara yake ambayo ninapaswa kutumia dawa.,"6'1""",90,0,Yes,1,1-2 hours,5,0 days,0,,,,
21,37,Female,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",Yes,4,5,4,4,3,3,2,1,1,1,0.76984127,"kupitia vyanzo kama vile mashauriano na wataalam wa afya, tovuti za kuaminika, na machapisho ya kielimu, lakini wakati mwingine nahitaji msaada wa ziada",2,2,1,1,3,4,1,2,4,5,4,3,4,3,4,3,2,3,1,1,2,3,5,2,4,3,5,1,1,3,2,1,2,3,2,1,1,2,3,1,3,2,3,4,2,3,3,5,1,6,4,5,6,4,1,5,4,4,4,0.88,"Ninawaamini madagitarii kwa sababu ya mafunzo yao ya kitaaluma, uzoefu, na kujitolea kwa huduma ya wagonjwa.",1,2,3,4,3,3,5,3,0.452380952,"kutokuwa na uhakika wa ugonjwa huo, hofu ya kusikia habari mbaya, au uwezekano wa kufanyiwa taratibu zisizojulikana.",3,4,4,2,4,4,5,2,2,2,1,2,3,2,2,2,20%,32,1.5,3%,30,0.454545454,Kiwango cha juu sana: Ninaweza kuelewa taarifa za msingi za afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya kwa urahisi sana.,"5'5""",49,0,No,3,1-2 hours,4,0 days,2,,,,
40,22,Female,Luo,Black,Some graduate school,"2,580,000 KES - 4,514,871 KES",No,5,4,4,4,2,1,3,1,1,1,0.611111111,"Sina ujuzi na nikona kiwango kidogo cha kupata,kuchakata na kielewa taarifa za msingi za afya na huduma",2,4,2,1,2,5,1,1,5,5,4,4,4,4,5,3,4,5,3,1,1,1,4,2,1,3,2,1,3,2,4,3,3,3,3,5,5,4,5,3,3,4,2,3,5,5,4,4,4,5,3,7,3,6,4,4,4,4,4,0.72,Nawaamini kidogo kwa sababu Kuna madagitarii wengine unataka kutimiza malengo Yao Kwa mfana kuuza dawa kwa kiwangi cha juu,6,7,6,7,5,4,6,4,0.761904762,Kinachonifanya nihisi wasiwasi au hofu zaidi ninapotembelea ofisi ya dagitarii ni kuogopa uchungu itasababishwa na kidungwa shindano,5,5,5,4,5,4,5,2,1,4,4,3,1,2,3,2,20%,28,5,35%,200,0.636363636,"Ninapoumwa tumbo, najua dawa za maumivu bila kumuona dagitarii wangu.","5'4""",66,2,No,7,5-6 hours,6,0 days,0,,,,
51,36,Male,Luhya,Black,College graduate,"Less than 2,580,000 KES",No,3,2,3,3,2,2,2,1,1,1,0.468253968,Nina uwezo wa kimsingi wa kupata taarifa za afya na huduma zanazohitajika kufanya maamuzi sahihi ya kiafya yanayoeleweka na kutibitishwa.,2,4,4,2,2,5,3,2,5,4,4,3,4,4,4,4,4,5,4,2,4,3,4,4,4,5,4,1,3,2,2,1,1,2,2,1,4,5,5,3,4,5,4,4,4,5,4,5,4,6,7,7,7,6,2,4,4,4,4,0.8,Nina mwamini dagitarii wangu kwa maanakila wakati nikiwa na tatizo lolote yeye hunichunguza na kunipa maelezo na matibabu ambayo yananisaidia kua sawa,5,6,4,6,5,5,6,4,0.738095238,Kinachonifanya kuhisi hofu ni tatizo ambalo limenipeleka kwa dagitarii linaonekana kubwa na linalohitaji uchunguzi mrefu kubaini chanzo chake.,5,5,5,5,5,3,5,2,1,3,4,4,2,3,2,1,20%,100,10,7%,170,0.272727273,"Mara nyingi simwamini dagitarii sana tena, wakati mwingine siamini hata kidogo kwa sababu hunipa habari mbaya.","5'4""",86,2,Yes,5,7-8 hours,6,0 days,3,,,,
40,31,Male,Bajun,Black,College graduate,"11,610,000 KES or more",No,4,4,4,3,2,1,3,1,1,1,0.563492063,"Nina uwezo mkubwa wa kuchakata na kuelewa taarifa za afya kwa kutoa ushauri wa jumla, lakini maamuzi ya kiafya yanapaswa kuthibitishwa na mtaalamu.",2,3,3,2,2,3,3,1,5,4,4,2,4,4,4,2,2,4,2,1,1,1,1,4,2,4,2,1,2,2,2,2,1,2,2,3,5,5,5,3,3,2,1,5,4,4,3,4,4,5,7,7,5,6,2,4,4,4,5,0.84,"Namuamini dagitarii wa matibabu ya kawaida kwa sababu ya utaalamu wao, uzoefu wa kitabibu, na maadili ya kazi ambayo yanahimiza kutoa huduma bora kwa wagonjwa.",2,5,3,5,4,5,2,2,0.476190476,Kinachonifanya nihisi wasiwasi zaidi ninapotembelea ofisi ya dagitarii ni hofu ya kupata matokeo yasiyotarajiwa au uchunguzi mbaya kuhusu afya yangu.,5,5,5,5,5,2,5,2,2,2,3,4,2,2,3,2,20%,20,85,3%,30,0.363636364,Nilifanya sedation ya kwanza kwa mtoto ambaye alikuwa amevunjika mikono ili kupunguza maumivu na harakati.,"5'11""",84,0,No,0,3-4hours,3,0 days,0,,,,
63,25,Female,Kikuyu,Black,Some college,"Less than 2,580,000 KES",Yes,2,4,4,5,2,1,2,2,1,1,0.444444444,Nikona ufikiaji mwingi kwa sababu najua watu wengi katika tasnia ya huduma ya afya na nikona ufikiaji wa mtandao,2,3,3,3,3,5,2,3,4,2,3,4,4,3,4,3,2,4,3,4,4,4,2,2,4,3,5,2,2,2,3,1,2,2,3,2,2,3,3,5,3,3,2,4,4,5,4,4,4,5,5,4,1,7,4,3,2,2,3,0.48,dagitarii wangu anaendelea kunipea matibabu yenye hainifaa sababu watu wengi wanao faulu na hiyo matibabu,3,5,6,3,6,5,2,6,0.595238095,kinachonifanya nijisikie wasiwasi zaidi ni kama nitapokea au sitapata maoni na matibabu yanayofaa na endelevu,4,5,3,3,3,2,5,2,1,4,1,4,3,1,3,2,20%,100,5,3%,30,0.727272727,"Nilipokuwa mjini, mwanamke mjamzito alizimia na nilimpa huduma ya kwanza, pia niliwasaidia wengine waliohitaji msaada.","5'3""",77,3,No,5,5-6 hours,5,10-19 days,4,,,,
40,47,Male,Kikuyu,Black,Grad / professional degree,"Less than 2,580,000 KES",No,4,1,4,4,3,2,3,1,1,1,0.674603175,"Kwa kiwango cha juu nina uwezo wa kupata,kuchakata na kuelewa taarifa za msingi kuhusu afya na huduma hitajika ili kufanya maamuzi sahihihi ya afya.",2,2,2,2,2,2,2,2,4,4,4,2,4,4,4,4,4,4,4,4,4,3,1,5,2,5,5,1,2,2,2,2,2,2,2,4,5,5,4,3,4,3,3,3,3,4,4,4,4,6,4,4,6,5,2,4,4,4,4,0.8,Ninamwamini dagitarii wangu kwa kiasi kikumbwa na ndio maana huwa  narudi kwake nikiwa na shida za afya illi anipe mawaidha na mwelekeo wa kufuata.,3,3,3,4,3,3,2,2,0.404761905,"Kinachonipa hofu zaidi nipotembelea dagitarii ni matokeo yangu ya afya itakuwa iko vipi ,nina uwezo ya kuikambili vipi ,na kifedha nitaweza.",5,4,4,4,4,3,5,2,1,4,4,2,2,1,3,2,20%,2,10,10%,200,0.636363636,Tukio moja lililoonyesha ujuzi wangu wa masuala ya afya au madibabu ni wakati mtu alihitaji usaidizi wa haraka wa huduma ya kwanza.,"5'8""",90,0,No,3,Less than 1 hour,4,0 days,0,,,,
24,19,Male,Somali,Black,Some college,"Less than 2,580,000 KES",Yes,3,4,4,4,2,2,3,1,1,1,0.642857143,Nina uwezo mkubwa sana wa kuelewa nyaraka zote za hospitali na sihitaji usaidizi wowote katika   hilo,1,1,1,1,1,2,1,1,3,4,2,4,4,5,1,4,2,4,3,2,3,2,3,2,5,3,4,1,1,4,1,3,3,1,4,1,1,3,1,1,1,3,3,1,2,1,5,2,1,1,5,4,5,3,2,3,2,4,4,0.68,Kwasababu amekua akinitibu kwa muda mrefu sana na matibabu yake yamekuwa yakinisaidia kwa kiwango kikibwa,5,1,4,1,5,1,5,2,0.452380952,Kitu ninachohofu kwanza ni kama ni dagitarii wa ukweli ama la na hilo linachangia sana katika matibabu,2,4,2,4,2,3,5,2,1,4,4,4,3,2,3,2,20%,80,5,14%,8.5,0.727272727,"Nilipotembelea hospitali kwa uchunguzi na matibabu, niliangalia ujuzi wangu na pia ujuzi uliopo mtandaoni.","6'0""",75,0,Yes,1,5-6 hours,2,1-2 days,0,,,,
37,25,Male,Kikuyu,Black,College graduate,"Less than 2,580,000 KES",Yes,2,4,4,1,3,1,1,1,1,1,0.388888889,Imeniwezesha kujua jinsi teknolojia ya kisasa inavyotumika  pia imerahisisha usambazaji wa huduma kwote ulimwenguni,2,2,2,2,2,4,2,2,5,5,5,5,5,5,5,5,5,5,1,1,1,1,1,1,1,5,1,1,2,2,2,2,2,2,2,2,5,5,5,5,2,5,1,1,5,5,3,5,4,7,7,7,7,6,1,5,5,5,4,0.96,Ni msawa mwenye utulivi pia ni msomi anajua jinsi ya kuhudumia mteja wake simwani pia kwasabubu ya teknolojia ya uwongo na si mkweli kila mara,1,3,1,1,1,7,1,1,0.285714286,Kudungwa sindano . dagitarii kuwa mkali wakati wa maelezo . Makelele za wangonjwa wengine harufu za kumfanya mtu ahisi kucheuwa,5,5,5,5,5,5,5,2,1,4,1,3,4,1,2,1,20%,50,10,70%,200,0.272727273,"Mwanamke mwenye ugonjwa wa kisukari anapaswa kuwa na mapigo ya moyo mara 72 kwa dakika. Je, ni mara ngapi mapigo ya moyo yanapaswa kupiga?","5'0""",60,0,Yes,4,3-4hours,6,0 days,2,,,,
54,35,Male,Luo,Black,College graduate,"Less than 2,580,000 KES",No,5,5,5,5,3,4,3,1,2,1,0.96031746,Asilimia mia. Nina uwezo wa kumsikiza na kumelewa mhudumu wa afya hivyo uwezo wa kufanya uamuzi sahihi.,1,1,2,1,1,3,1,1,5,4,4,3,4,2,5,3,3,5,1,1,2,4,1,3,2,3,3,1,1,2,2,1,1,1,1,4,5,5,4,3,1,5,5,1,4,4,4,4,4,6,6,7,6,6,2,5,4,4,4,0.84,Kwa kuwa dagitarii ana ujuzi wa juu kwa mambo ya afya kunizidi. Pili kwa matibabu ambayo nimehitaji maagizo niliyopewa yalinisaidia.,1,2,1,2,2,1,1,1,0.190476191,Iwapo hali ya ugonjwa ni ya kibinafsi na ni vigumu kumweleza mtu mwingine. Pia uhakika wa hali kuwekwa siri,5,5,5,5,5,4,5,2,1,4,4,2,3,1,3,2,20%,80,5,6%,30,0.909090909,Fuata maagizo kutoka kwa dagitarii na uwe mwangalifu na kile unachokula ili uwe na afya bora.,"5'8""",65,0,No,1,Less than 1 hour,5,0 days,0,,,,
48,34,Female,Kamba,Black,College graduate,"2,580,000 KES - 4,514,871 KES",No,4,4,4,3,3,2,2,1,1,2,0.603174603,"Kiwango cha themanini Kwa mia,hii ni Kwa sababu Nina uwezo wa kusoma na kuandika,niweza kuelewa umuhiu wa afya jinsi ninapo tengamana na wauguzi",1,1,2,1,2,2,2,1,5,4,5,2,4,4,4,2,4,5,3,1,1,1,3,5,1,5,5,5,3,2,2,3,2,2,2,1,1,5,5,1,1,5,5,1,1,5,1,5,5,6,5,7,5,6,5,4,4,5,4,0.72,"Amehitimu masomo yake,anaujuzi wa kitaalumu wa kutibu mtu,ametibu wagonjwa wengine na wakaweza kupona",2,6,4,7,6,3,4,4,0.619047619,"Umakinifu w dagitarii,matokeo baada ya kufanyiwa mahojioni kunapo niuma,ama nko na pesa zinazohitajika,ama nitapata dawa zenye ngiuvu zitakazo niponya",5,5,5,5,5,3,5,4,4,4,3,1,3,1,4,1,20%,12,10,70%,170,0.181818182,Sijui kama dagitarii ni mwaminifu au ametumia makaratasi sahihi kupata kazi hiyo. Watu wako wanaridhika leo.,"5'0""",61,0,No,3,1-2 hours,3,3-5 days,0,,,,
33,25,Female,Kamba,Black,Some college,"11,610,000 KES or more",No,4,3,1,4,3,3,2,1,1,1,0.650793651,"Kwa kiwango cha juu naweza kupata, kuchakata na kuelewa taarifa za kimsingi za afya. Pia naweza pata huduma ninazohitaji za kiafya kwa kufanya maamuzi yanayofaa",2,2,2,2,2,3,1,2,4,4,3,4,4,4,5,3,4,4,3,1,4,2,2,2,3,1,3,1,3,2,2,2,1,2,2,5,5,5,5,4,4,3,2,4,3,3,4,3,3,7,7,7,7,7,2,5,5,4,4,0.88,Namwamini dagitarii wangu wa jumla kwa sababu yye unitibu kwa umakini. Yye uniskiza kabisa na kunipa mawaidha yanayofaa katika matibabu na ugonjwa wangu,2,3,3,4,2,2,2,2,0.333333333,Kwa sababu ya Hali ya maisha ilivyo ngumu nina hofu ya pesa dagitarii ataitisha na pia kutojua Hali ya ugonjwa wangu itakavyokua,5,5,5,5,5,1,5,2,1,1,1,3,1,1,3,2,20%,60,12,5%,30,0.454545454,Kufanya huduma ya kwanza kwa mtu kabla ya kumpeleka hospitali kwa uchunguzi zaidi na mtaalamu.,"4'5""",64,1,Yes,1,Less than 1 hour,5,0 days,0,,,,
31,29,Female,Kikuyu,Black,Grad / professional degree,"Less than 2,580,000 KES",No,4,4,2,2,3,1,2,3,2,1,0.373015873,"Linapokuja suala la maamuzi makubwa, ni kwa kiasi gani tunahitaji kumtegemea Mungu kutuambia nini cha kufanya?",2,3,4,5,3,3,3,4,4,4,4,4,4,4,5,5,4,5,1,1,5,3,1,1,1,1,3,1,2,3,2,1,1,1,1,1,5,5,5,5,3,5,1,3,3,5,5,5,5,7,7,6,6,6,2,4,4,4,4,0.8,"Hakuna mstari thabiti kati ya hofu ya kawaida na tahadhari na fobia maalum. Walakini, madagitarii watashuku kuwa una fobia maalum ikiwa unaogopa",1,2,2,1,1,1,1,1,0.142857143,"Hakuna. Inawezekana hauhitaji matibabu ikiwa mara chache unakutana na kitu unachokiogopa. Kwa mfano, ikiwa unaogopa nyoka lakini unaishi mjini",5,5,4,5,5,5,5,2,2,3,2,4,2,2,2,1,70%,30,45,33%,200,0.090909091,"Nilipoumia na kupigwa kichwa, nilifunga jeraha kwa mokno ili kuzuia damu isitoke.","5'7""",81,0,Yes,3,3-4hours,7 - Very healthy,0 days,2,,,,
39,25,Male,Luo,Black,College graduate,"Less than 2,580,000 KES",Yes,1,2,2,4,2,2,2,1,1,1,0.420634921,Niko na kiwango Cha juu cha kuelewa taarifa za msingi a afya na huduma zinazohitajika kufanya maamuzi sahihi ya afya.,4,2,3,3,2,1,3,3,2,3,2,3,3,2,2,2,3,3,5,4,3,1,2,3,4,2,3,2,2,3,2,2,2,2,3,3,2,2,3,1,3,2,3,2,2,2,1,3,2,4,5,5,2,6,3,4,2,5,4,0.72,Ni kwa sababu madagitarii wamesomea na kubobea sana katika kazi wanayoifanya. Madagitarii huwa wako na hekima na ujuzi wa kutibu mgonjwa.,4,3,5,4,2,5,4,5,0.571428571,Saa zingine mazingira sio mazuri sana kwa mgonjwa na pia hakuna vifaa vya kutosha vya kuhudumia wagonjwa. Hii hunifanya niwe na wasiwasi sana.,4,2,4,4,4,2,5,2,1,4,4,2,3,3,1,2,25%,40,5,64%,150,0.727272727,Sina chochote kwa sasa. Lakini nina maarifa mengi kuhusi jinsi ya kujilinda.,"6'2""",88,3,Yes,8,More than 12 hours,7 - Very healthy,0 days,0,,,,
65,26,Male,Giriama,Black,College graduate,"Less than 2,580,000 KES",No,3,3,4,3,2,2,3,1,2,1,0.555555556,"kwa kiwango kikubwa. Kwa kuwaeleza madagitarii na wahudumu kiukweli kuhusu hali yako ya afya, inawezekana kukusaidia kufanya maamuzi sahihi kuhusu afya yako.",2,3,3,5,4,4,2,5,4,4,2,2,4,4,4,2,2,4,1,5,5,3,1,5,1,1,1,1,1,2,2,2,2,2,3,2,3,3,1,1,4,4,3,4,5,3,5,4,3,5,5,2,2,5,2,4,4,4,4,0.8,"dagitarii wangu binafsi yangu namuamini asilimia mia. Kisa na maana, yeye ni mwaminifu, msomi anayejua kazi yake na kuifanya kwa makini.",2,6,5,6,6,6,5,2,0.642857143,Kinachonipa wasiwasi ni hali ya kutokuwa na dawa ya ugonjwa wangu. Au dagitarii wangu kunipiga rufa kwa dagitarii mwingine ambaye hanielewi.,5,5,4,3,4,2,5,2,1,4,4,4,1,4,4,2,20%,80,10,7%,30,0.636363636,Tukio lililoonyesha ujuzi wangu wa masuala ya afya ni wakati niliponunua dawa na kupona.,"5'5""",50,1,No,4,1-2 hours,4,1-2 days,2,,,,
48,44,Female,Luo,Black,Some college,"Less than 2,580,000 KES",No,5,5,5,1,3,4,3,1,1,1,0.904761905,Ni rahisi kwangu kuelewa maelezo kuhusu mambo ya afya na yale ninayoelezewa na wahudumu wa afya. Ni rahisi pia kuuliza maswali ikiwa sijaelewa maagizo.,1,1,1,1,1,5,1,2,5,4,4,4,5,5,5,4,4,5,1,1,2,1,1,4,2,5,5,1,1,1,2,1,1,1,2,5,5,4,4,4,5,3,2,2,4,4,5,4,4,6,7,7,6,4,2,4,4,4,4,0.8,madagitariu ambao wamenihudumia wamekuwa waadilifu na kufanya kazi yao vyema na nikapata kusaidika vizuri. Sijapat aaktari ambaye amenipatia matibabu mabaya.,1,1,1,1,1,1,1,1,0.142857143,sijawahi pata wasiwasi yoyote wakati wa  kutembelea ofisi ya dagitarii kwa matibabu ama wakati wa kupokea matibabu.,5,5,5,5,5,3,5,2,1,4,4,2,2,4,3,2,20%,80,5,1%,150,0.818181818,Nilishiriki katika programu ya jamii kuelimisha kuhusu lishe bora na udhibiti wa magonjwa yasiyoambukiza kama kisukari na shinikizo la damu.,"5'7""",80,0,No,0,Less than 1 hour,5,0 days,0,,,,
36,26,Female,Luhya,Black,Some college,"Less than 2,580,000 KES",Yes,1,1,1,3,2,2,2,2,1,1,0.309523809,"Kwa kiwango cha kati, kupata na kuelewe taarifa za afya lakini kuchakata ndio tatizo. Natumia taarifa kutoka kwa watu wengina na pia kwa tv,",4,5,5,4,5,5,5,5,3,2,3,2,3,2,2,2,2,3,4,2,5,3,2,4,2,5,4,2,2,2,3,4,3,4,4,3,4,5,3,1,5,1,1,5,3,4,4,2,3,1,5,6,2,4,4,3,3,2,3,0.52,"Namwamini kwa kiasi Cha chini kwa sababu wengine Wana ubinafsi, ahakikishe ameona wagonjwa wengine ndio apate pesa nyingi za consultation",6,5,4,6,7,5,5,5,0.80952381,"Wasiwasi na kwa sababu hujui dagitarii atakwanbia unaugua Nini, na pia madawa atakayo kuandikia ni ya pesa ngapi.",5,4,3,4,4,2,5,2,1,4,4,4,2,1,3,1,20%,60,5,30%,175,0.545454545,"Kwa hivyo, kati ya watu waliopokea mammogram, ni wanawake wachache tu wanaweza kuwa na saratani.","5'5""",65,1,No,1,Less than 1 hour,3,0 days,0,,,,
29,27,Female,Kikuyu,Black,College graduate,"2,580,000 KES - 4,514,871 KES",No,2,4,4,4,2,1,3,1,1,1,0.53968254,"Nina uwezo wa kupata, kuchakata, na kuelewa taarifa za afya kwa kutumia vyanzo vya kuaminika, lakini maamuzi ya afya yanahitaji ushauri wa wataalamu wa afya.",2,4,5,1,2,5,1,1,5,5,4,4,4,4,5,4,4,5,3,1,3,3,1,3,5,5,5,1,2,1,1,2,1,1,2,5,5,5,5,5,1,5,1,1,5,5,5,1,5,7,7,7,7,7,2,5,5,5,5,0.96,"Ninamwamini dagitarii wangu kwa sababu ana elimu na uzoefu katika matibabu, anazingatia maadili na anatoa ushauri sahihi kulingana na uchunguzi wa kisayansi.",3,2,1,5,5,2,1,1,0.404761905,Ninahisi wasiwasi nikienda kwa dagitarii kwa sababu ya hofu ya kugundulika na ugonjwa mbaya au kupata matokeo yasiyotarajiwa ya uchunguzi.,5,5,5,5,5,4,5,2,1,4,4,2,3,4,3,2,20%,80,12.5,7%,30,0.909090909,Asilimia sitini ya watu wana ufahamu kuhusu afya. Hii inatokana na umaarufu wangu na elimu yangu kuhusu matibabu.,"5'4""",62,0,Yes,2,3-4hours,5,0 days,4,,,,
39,45,Male,Kamba,Black,Some college,"11,610,000 KES or more",No,3,4,4,1,3,2,3,3,1,1,0.571428571,KWA ASILIMIA 98 KUPITIA KUSOMA NYARAKA WALIZO NIPATIA KWA KUZISOMA NA KUZIELEWA AMA KUPITIA KWA USHAURI WAO,1,1,2,2,3,5,4,2,5,5,5,5,5,5,5,4,5,5,3,1,1,1,1,1,1,1,1,1,2,2,3,2,2,2,2,1,5,5,5,1,1,5,1,1,5,5,5,5,5,6,6,5,6,6,3,5,5,5,5,0.92,WAKATI WOTE NAMUAMINI dagitariI WANGU WA MATIBABU BILA PINGAMIZI KWA KUA ANANIPATIA MATIBABU YANAYO FAA,1,2,1,1,2,1,1,1,0.166666667,NINA HISI WASI WASI AU HOFU WAKATI dagitariI ANANIPEA TAARIFA ZA KUOGOFYA KAMA VILE NINA SARATANI YA MWILI,5,5,5,5,5,4,5,2,1,4,2,2,1,2,1,2,50%,40,17,60%,200,0.454545454,"Ndugu yangu mdogo alikuwa na joto kamili la mwili, nilimpa matibabu ya kwanza na baada ya muda mfupi alikuwa akijisikia vizuri.","5'0""",85,0,Yes,3,1-2 hours,3,0 days,4,,,,
29,23,Male,Kikuyu,Black,Some college,"Less than 2,580,000 KES",Yes,4,3,3,4,2,1,2,1,1,1,0.46031746,Ninahisi kwa kiwango Cha asilimia 90/100 ya kua Nini uwezo. Uwezo wa kuelewa taarifa za msingi za afya na kufanya maamuzi,2,1,3,1,3,2,1,1,5,5,4,5,5,5,4,5,5,4,5,3,5,5,3,5,1,5,5,1,2,1,2,2,1,2,2,1,5,5,5,5,5,5,5,5,5,5,5,5,5,5,7,6,7,7,4,5,4,5,5,0.84,Ninapokuwa na maumivu dagitarii wangu hunishughulikia vizuri na kwa muda mfupi naona haraka.kwa hili namuamini dagitarii wangu,3,5,4,5,5,2,4,3,0.523809524,Kutomwamini dagitarii kwa uhakika kunanasababisha wasiwasi.kutomwani dagitarii pia kunaleta hofu nyingi zaidi.,5,5,5,5,5,3,5,2,1,4,4,1,2,1,2,2,4%,100,3,3%,30,0.545454545,Ninaweza kutambua dalili za magonjwa ya kawaida kama homa na kusoma vipimo mbalimbali vya hospitali.,"5'11""",78,0,Yes,5,Less than 1 hour,5,0 days,0,,,,
24,26,Female,Luo,Black,High school graduate,"Less than 2,580,000 KES",No,3,3,3,4,2,1,3,2,2,2,0.396825397,Mara nyingi ninaweza kuelewa kwa kiwango Cha juu taarifa za afya na huduma zinazohitahjika kufanya maamuzi haya,2,5,5,3,3,5,1,4,4,4,4,2,2,2,4,2,4,5,1,4,5,4,5,5,5,5,5,1,2,3,3,1,4,4,4,1,2,4,2,1,5,1,1,5,4,2,1,2,1,6,7,7,3,3,5,5,5,5,5,0.84,Namwamini dagitarii wangu katika kiwango Cha juu. dagitarii wangu hunieleza yote yanayoendelea na afya yangu na ni mchangamfu.,1,1,2,2,5,2,2,2,0.333333333,Kinachofanya nihisi wasiwasi wa kiwango Cha juu ni dagitarii anapo weka kiwango Cha juu ya pesa au anaposema ana habari mbaya kuhusu afya yangu.,5,5,5,4,4,3,5,2,3,4,4,2,3,4,4,2,20%,80,5,7%,30,0.818181818,"Siku moja kulitokea ajali karibu nasi, nilikimbia kutoa huduma ya kwanza kwa wahasiriwa na kuwasaidia kupumua kwa urahisi ili wasivuje damu.","5'6""",62,1,Yes,6,Less than 1 hour,6,0 days,4,,,,
55,21,Female,Kikuyu,Black,High school graduate,"Less than 2,580,000 KES",No,4,4,3,4,3,2,3,1,1,3,0.642857143,Ni vyema kueleza shida zako za kiafya kwa dagitarii mwenye ujuzi.ili kupewa matibabu yanao faa Afya yako,4,2,3,2,3,4,2,2,5,5,4,4,5,4,5,2,4,5,1,1,5,3,1,1,1,2,1,1,2,2,2,2,2,2,2,4,5,5,4,2,5,1,1,1,5,5,5,5,5,6,7,7,7,4,1,5,5,5,5,1,"Ni dagitarii mwenye ujuzi wa hali ya juu sana, Tena ni mtu mwenye utu anaijua kazi yake.nina mwamini sana dagitarii wangu.",4,5,2,6,5,4,5,6,0.714285714,Sina uhakika kama nitatibiwa vilivyo au nitachukua muda mrefu kuiridia hali yangu ya kwaida yaani kuwa na wasiwasi mwingi.,5,5,5,5,5,5,5,1,1,4,1,2,2,2,1,2,16%,80,17,60%,20,0.363636364,Tukio lililoonyesha ujuzi wangu wa masuala ya afya au matibabu ni kuchelewa kuonana na dagitarii wakati unaofaa.,"5'8""",60,5,Yes,2,3-4hours,7 - Very healthy,0 days,1,,,,
